2020-12-28,01:05:34AM,26744.1
2020-12-28,01:06:01AM,26760.6
2020-12-28,01:06:02AM,26760.6
2020-12-28,01:06:02AM,26760.6
2020-12-28,01:06:03AM,26760.6
2020-12-28,01:06:04AM,26760.6
2020-12-28,01:06:05AM,26760.6
2020-12-28,01:06:06AM,26774.2
2020-12-28,02:56:23AM,26653.4
2020-12-28,02:56:24AM,26648.6
2020-12-28,02:56:25AM,26648.6
2020-12-28,02:56:26AM,26653.5
2020-12-28,02:56:27AM,26653.4
2020-12-28,02:56:28AM,26648.6
2020-12-28,02:56:29AM,26653.5
2020-12-28,02:56:30AM,26653.5
2020-12-28,02:56:31AM,26653.5
2020-12-28,02:56:32AM,26653.5
2020-12-28,02:56:33AM,26653.5
2020-12-28,02:56:34AM,26653.4
2020-12-28,02:56:36AM,26653.5
2020-12-28,02:56:37AM,26653.5
2020-12-28,02:56:38AM,26653.5
2020-12-28,02:56:39AM,26653.4
2020-12-28,02:56:40AM,26653.5
2020-12-28,02:56:41AM,26653.4
2020-12-28,02:56:42AM,26653.5
2020-12-28,02:56:43AM,26653.5
2020-12-28,02:56:44AM,26653.5
2020-12-28,02:56:45AM,26653.5
2020-12-28,02:56:46AM,26653.5
2020-12-28,02:56:47AM,26653.5
2020-12-28,02:56:48AM,26653.5
2020-12-28,02:56:49AM,26653.5
2020-12-28,02:56:50AM,26653.5
2020-12-28,02:56:51AM,26631.3
2020-12-28,02:56:52AM,26631.3
2020-12-28,02:56:53AM,26631.3
2020-12-28,02:56:54AM,26631.3
2020-12-28,02:56:55AM,26631.3
2020-12-28,02:56:56AM,26653.5
2020-12-28,02:56:57AM,26631.3
2020-12-28,02:56:58AM,26653.5
2020-12-28,02:56:59AM,26653.5
2020-12-28,02:57:00AM,26631.3
2020-12-28,02:57:01AM,26631.3
2020-12-28,02:57:02AM,26631.3
2020-12-28,02:57:03AM,26631.3
2020-12-28,02:57:04AM,26631.3
2020-12-28,02:57:05AM,26631.3
2020-12-28,02:57:06AM,26631.3
2020-12-28,02:57:07AM,26631.3
2020-12-28,02:57:08AM,26631.3
2020-12-28,02:57:09AM,26631.3
2020-12-28,02:57:10AM,26631.3
2020-12-28,02:57:11AM,26631.3
2020-12-28,02:57:12AM,26631.3
2020-12-28,02:57:13AM,26631.3
2020-12-28,02:57:14AM,26631.3
2020-12-28,02:57:15AM,26631.3
2020-12-28,02:57:16AM,26631.3
2020-12-28,02:57:17AM,26631.3
2020-12-28,02:57:18AM,26660.8
2020-12-28,02:57:19AM,26631.3
2020-12-28,02:57:20AM,26631.3
2020-12-28,02:57:21AM,26631.3
2020-12-28,02:57:22AM,26631.3
2020-12-28,02:57:23AM,26631.3
2020-12-28,02:57:24AM,26631.3
2020-12-28,02:57:25AM,26631.3
2020-12-28,02:57:26AM,26660.8
2020-12-28,02:57:27AM,26660.8
2020-12-28,02:57:28AM,26660.8
2020-12-28,02:57:29AM,26660.8
2020-12-28,02:57:30AM,26660.8
2020-12-28,02:57:31AM,26660.8
2020-12-28,02:57:33AM,26660.8
2020-12-28,02:57:34AM,26660.8
2020-12-28,02:57:35AM,26660.8
2020-12-28,02:57:36AM,26660.8
2020-12-28,02:57:37AM,26660.8
2020-12-28,02:57:38AM,26660.8
2020-12-28,02:57:39AM,26660.8
2020-12-28,02:57:40AM,26660.8
2020-12-28,02:57:41AM,26660.8
2020-12-28,02:57:42AM,26660.8
2020-12-28,02:57:43AM,26660.8
2020-12-28,02:57:44AM,26660.8
2020-12-28,02:57:45AM,26660.8
2020-12-28,02:57:46AM,26660.8
2020-12-28,02:57:47AM,26660.8
2020-12-28,02:57:48AM,26669.2
2020-12-28,02:57:49AM,26669.2
2020-12-28,02:57:50AM,26660.8
2020-12-28,02:57:51AM,26660.8
2020-12-28,02:57:52AM,26660.8
2020-12-28,02:57:53AM,26660.8
2020-12-28,02:57:54AM,26660.8
2020-12-28,02:57:55AM,26677.5
2020-12-28,02:57:56AM,26660.8
2020-12-28,02:57:57AM,26660.8
2020-12-28,02:57:58AM,26660.8
2020-12-28,02:58:00AM,26677.5
2020-12-28,02:58:01AM,26677.5
2020-12-28,02:58:02AM,26677.5
2020-12-28,02:58:03AM,26677.5
2020-12-28,02:58:04AM,26677.5
2020-12-28,02:58:05AM,26677.5
2020-12-28,02:58:06AM,26677.5
2020-12-28,02:58:07AM,26677.5
2020-12-28,02:58:08AM,26677.5
